document_id,website_id,version,page_id,page_type,title,url_path,content
W169_V01_P09,W169,V01,P09,services,Available Services,/services/ECO-09-234/v1/,"Reference ECO-09-234-01-09-41824 governs the available services for Summit Ecommerce River. The return workflow supports cancellation and records cart information under the River operating profile. Version 1 specifies a threshold of 21 units and a listed service value of 134 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 91 minutes. For replacement, the requester follows the site-specific verification route associated with reference ECO-09-234-01-09-41824."
W169_V01_P10,W169,V01,P10,contact,Contact Information,/contact/ECO-09-234/v1/,"Reference ECO-09-234-01-10-42137 governs the contact information for Summit Ecommerce River. The shipment workflow supports delivery and records return information under the River operating profile. Version 1 specifies a threshold of 18 units and a listed service value of 447 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 42 minutes. For return, the requester follows the site-specific verification route associated with reference ECO-09-234-01-10-42137."
W169_V02_P01,W169,V02,P01,overview,Service Overview,/overview/ECO-09-234/v2/,"Reference ECO-09-234-02-01-40329 governs the service overview for Summit Ecommerce River. The product workflow supports purchase and records order information under the River operating profile. Version 2 specifies a threshold of 27 units and a listed service value of 323 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 44 minutes. For replacement, the requester follows the site-specific verification route associated with reference ECO-09-234-02-01-40329."
W169_V02_P02,W169,V02,P02,pricing,Pricing And Commercial Terms,/pricing/ECO-09-234/v2/,"Reference ECO-09-234-02-02-40642 governs the pricing and commercial terms for Summit Ecommerce River. The return workflow supports purchase and records cart information under the River operating profile. Version 2 specifies a threshold of 24 units and a listed service value of 215 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 176 minutes. For return, the requester follows the site-specific verification route associated with reference ECO-09-234-02-02-40642."
W169_V02_P03,W169,V02,P03,policy,Operating Policy,/policy/ECO-09-234/v2/,"Reference ECO-09-234-02-03-40955 governs the operating policy for Summit Ecommerce River. The shipment workflow supports purchase and records shipment information under the River operating profile. Version 2 specifies a threshold of 21 units and a listed service value of 107 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 127 minutes. For purchase, the requester follows the site-specific verification route associated with reference ECO-09-234-02-03-40955."
W169_V02_P04,W169,V02,P04,support,Support Procedure,/support/ECO-09-234/v2/,"Reference ECO-09-234-02-04-41268 governs the support procedure for Summit Ecommerce River. The cart workflow supports cancellation and records product information under the River operating profile. Version 2 specifies a threshold of 18 units and a listed service value of 420 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 78 minutes. For cancellation, the requester follows the site-specific verification route associated with reference ECO-09-234-02-04-41268."
W169_V02_P05,W169,V02,P05,faq,Frequently Asked Questions,/faq/ECO-09-234/v2/,"Reference ECO-09-234-02-05-41581 governs the frequently asked questions for Summit Ecommerce River. The invoice workflow supports cancellation and records invoice information under the River operating profile. Version 2 specifies a threshold of 15 units and a listed service value of 312 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 29 minutes. For delivery, the requester follows the site-specific verification route associated with reference ECO-09-234-02-05-41581."
W169_V02_P06,W169,V02,P06,requirements,Eligibility And Requirements,/requirements/ECO-09-234/v2/,"Reference ECO-09-234-02-06-41894 governs the eligibility and requirements for Summit Ecommerce River. The order workflow supports cancellation and records cart information under the River operating profile. Version 2 specifies a threshold of 12 units and a listed service value of 204 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 161 minutes. For replacement, the requester follows the site-specific verification route associated with reference ECO-09-234-02-06-41894."
W169_V02_P07,W169,V02,P07,schedule,Timing And Scheduling,/schedule/ECO-09-234/v2/,"Reference ECO-09-234-02-07-42207 governs the timing and scheduling for Summit Ecommerce River. The product workflow supports delivery and records return information under the River operating profile. Version 2 specifies a threshold of 88 units and a listed service value of 96 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 112 minutes. For return, the requester follows the site-specific verification route associated with reference ECO-09-234-02-07-42207."
W169_V02_P08,W169,V02,P08,security,Security And Access,/security/ECO-09-234/v2/,"Reference ECO-09-234-02-08-42520 governs the security and access for Summit Ecommerce River. The return workflow supports delivery and records product information under the River operating profile. Version 2 specifies a threshold of 85 units and a listed service value of 409 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 63 minutes. For purchase, the requester follows the site-specific verification route associated with reference ECO-09-234-02-08-42520."
