chunk_id,document_id,website_id,version,page_id,page_type,chunk_index,text,source_path
W136_V01_P05_C1,W136_V01_P05,W136,V01,P05,faq,1,Reference HR-07-010-01-05-79245 governs the frequently asked questions for Pioneer Hr Coastal. The leave request workflow supports verification and records training information under the Coastal operating profile. Version 1 specifies a threshold of 38 units and a listed service value of 259 units.,/faq/HR-07-010/v1/
W136_V01_P05_C2,W136_V01_P05,W136,V01,P05,faq,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 143 minutes. For appeal, the requester follows the site-specific verification route associated with reference HR-07-010-01-05-79245.",/faq/HR-07-010/v1/
W136_V01_P06_C1,W136_V01_P06,W136,V01,P06,requirements,1,Reference HR-07-010-01-06-79558 governs the eligibility and requirements for Pioneer Hr Coastal. The training workflow supports verification and records employee record information under the Coastal operating profile. Version 1 specifies a threshold of 35 units and a listed service value of 151 units.,/requirements/HR-07-010/v1/
W136_V01_P06_C2,W136_V01_P06,W136,V01,P06,requirements,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 94 minutes. For verification, the requester follows the site-specific verification route associated with reference HR-07-010-01-06-79558.",/requirements/HR-07-010/v1/
W136_V01_P07_C1,W136_V01_P07,W136,V01,P07,schedule,1,Reference HR-07-010-01-07-79871 governs the timing and scheduling for Pioneer Hr Coastal. The employee record workflow supports verification and records leave request information under the Coastal operating profile. Version 1 specifies a threshold of 32 units and a listed service value of 43 units.,/schedule/HR-07-010/v1/
W136_V01_P07_C2,W136_V01_P07,W136,V01,P07,schedule,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 45 minutes. For verification, the requester follows the site-specific verification route associated with reference HR-07-010-01-07-79871.",/schedule/HR-07-010/v1/
W136_V01_P08_C1,W136_V01_P08,W136,V01,P08,security,1,Reference HR-07-010-01-08-80184 governs the security and access for Pioneer Hr Coastal. The review workflow supports verification and records training information under the Coastal operating profile. Version 1 specifies a threshold of 29 units and a listed service value of 356 units.,/security/HR-07-010/v1/
W136_V01_P08_C2,W136_V01_P08,W136,V01,P08,security,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 177 minutes. For enrolment, the requester follows the site-specific verification route associated with reference HR-07-010-01-08-80184.",/security/HR-07-010/v1/
W136_V01_P09_C1,W136_V01_P09,W136,V01,P09,services,1,Reference HR-07-010-01-09-80497 governs the available services for Pioneer Hr Coastal. The benefit workflow supports enrolment and records benefit information under the Coastal operating profile. Version 1 specifies a threshold of 26 units and a listed service value of 248 units.,/services/HR-07-010/v1/
W136_V01_P09_C2,W136_V01_P09,W136,V01,P09,services,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 128 minutes. For approval, the requester follows the site-specific verification route associated with reference HR-07-010-01-09-80497.",/services/HR-07-010/v1/
W136_V01_P10_C1,W136_V01_P10,W136,V01,P10,contact,1,Reference HR-07-010-01-10-80810 governs the contact information for Pioneer Hr Coastal. The leave request workflow supports enrolment and records leave request information under the Coastal operating profile. Version 1 specifies a threshold of 23 units and a listed service value of 140 units.,/contact/HR-07-010/v1/
W136_V01_P10_C2,W136_V01_P10,W136,V01,P10,contact,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 79 minutes. For transfer, the requester follows the site-specific verification route associated with reference HR-07-010-01-10-80810.",/contact/HR-07-010/v1/
W136_V02_P01_C1,W136_V02_P01,W136,V02,P01,overview,1,Reference HR-07-010-02-01-79002 governs the service overview for Pioneer Hr Coastal. The benefit workflow supports appeal and records employee record information under the Coastal operating profile. Version 2 specifies a threshold of 32 units and a listed service value of 437 units.,/overview/HR-07-010/v2/
W136_V02_P01_C2,W136_V02_P01,W136,V02,P01,overview,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 81 minutes. For approval, the requester follows the site-specific verification route associated with reference HR-07-010-02-01-79002.",/overview/HR-07-010/v2/
W136_V02_P02_C1,W136_V02_P02,W136,V02,P02,pricing,1,Reference HR-07-010-02-02-79315 governs the pricing and commercial terms for Pioneer Hr Coastal. The leave request workflow supports verification and records review information under the Coastal operating profile. Version 2 specifies a threshold of 29 units and a listed service value of 329 units.,/pricing/HR-07-010/v2/
W136_V02_P02_C2,W136_V02_P02,W136,V02,P02,pricing,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 32 minutes. For transfer, the requester follows the site-specific verification route associated with reference HR-07-010-02-02-79315.",/pricing/HR-07-010/v2/
W136_V02_P03_C1,W136_V02_P03,W136,V02,P03,policy,1,Reference HR-07-010-02-03-79628 governs the operating policy for Pioneer Hr Coastal. The training workflow supports verification and records training information under the Coastal operating profile. Version 2 specifies a threshold of 26 units and a listed service value of 221 units.,/policy/HR-07-010/v2/
W136_V02_P03_C2,W136_V02_P03,W136,V02,P03,policy,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 164 minutes. For appeal, the requester follows the site-specific verification route associated with reference HR-07-010-02-03-79628.",/policy/HR-07-010/v2/
W136_V02_P04_C1,W136_V02_P04,W136,V02,P04,support,1,Reference HR-07-010-02-04-79941 governs the support procedure for Pioneer Hr Coastal. The employee record workflow supports verification and records employee record information under the Coastal operating profile. Version 2 specifies a threshold of 23 units and a listed service value of 113 units.,/support/HR-07-010/v2/
W136_V02_P04_C2,W136_V02_P04,W136,V02,P04,support,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 115 minutes. For verification, the requester follows the site-specific verification route associated with reference HR-07-010-02-04-79941.",/support/HR-07-010/v2/
W136_V02_P05_C1,W136_V02_P05,W136,V02,P05,faq,1,Reference HR-07-010-02-05-80254 governs the frequently asked questions for Pioneer Hr Coastal. The review workflow supports verification and records review information under the Coastal operating profile. Version 2 specifies a threshold of 20 units and a listed service value of 426 units.,/faq/HR-07-010/v2/
W136_V02_P05_C2,W136_V02_P05,W136,V02,P05,faq,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 66 minutes. For enrolment, the requester follows the site-specific verification route associated with reference HR-07-010-02-05-80254.",/faq/HR-07-010/v2/
W136_V02_P06_C1,W136_V02_P06,W136,V02,P06,requirements,1,Reference HR-07-010-02-06-80567 governs the eligibility and requirements for Pioneer Hr Coastal. The benefit workflow supports enrolment and records training information under the Coastal operating profile. Version 2 specifies a threshold of 17 units and a listed service value of 318 units.,/requirements/HR-07-010/v2/
W136_V02_P06_C2,W136_V02_P06,W136,V02,P06,requirements,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 198 minutes. For approval, the requester follows the site-specific verification route associated with reference HR-07-010-02-06-80567.",/requirements/HR-07-010/v2/
W136_V02_P07_C1,W136_V02_P07,W136,V02,P07,schedule,1,Reference HR-07-010-02-07-80880 governs the timing and scheduling for Pioneer Hr Coastal. The leave request workflow supports enrolment and records employee record information under the Coastal operating profile. Version 2 specifies a threshold of 14 units and a listed service value of 210 units.,/schedule/HR-07-010/v2/
W136_V02_P07_C2,W136_V02_P07,W136,V02,P07,schedule,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 149 minutes. For transfer, the requester follows the site-specific verification route associated with reference HR-07-010-02-07-80880.",/schedule/HR-07-010/v2/
W136_V02_P08_C1,W136_V02_P08,W136,V02,P08,security,1,Reference HR-07-010-02-08-81193 governs the security and access for Pioneer Hr Coastal. The training workflow supports enrolment and records leave request information under the Coastal operating profile. Version 2 specifies a threshold of 90 units and a listed service value of 102 units.,/security/HR-07-010/v2/
W136_V02_P08_C2,W136_V02_P08,W136,V02,P08,security,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 100 minutes. For appeal, the requester follows the site-specific verification route associated with reference HR-07-010-02-08-81193.",/security/HR-07-010/v2/
W136_V02_P09_C1,W136_V02_P09,W136,V02,P09,services,1,Reference HR-07-010-02-09-81506 governs the available services for Pioneer Hr Coastal. The employee record workflow supports approval and records training information under the Coastal operating profile. Version 2 specifies a threshold of 87 units and a listed service value of 415 units.,/services/HR-07-010/v2/
W136_V02_P09_C2,W136_V02_P09,W136,V02,P09,services,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 51 minutes. For verification, the requester follows the site-specific verification route associated with reference HR-07-010-02-09-81506.",/services/HR-07-010/v2/
W136_V02_P10_C1,W136_V02_P10,W136,V02,P10,contact,1,Reference HR-07-010-02-10-81819 governs the contact information for Pioneer Hr Coastal. The review workflow supports approval and records benefit information under the Coastal operating profile. Version 2 specifies a threshold of 84 units and a listed service value of 307 units.,/contact/HR-07-010/v2/
W136_V02_P10_C2,W136_V02_P10,W136,V02,P10,contact,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 183 minutes. For enrolment, the requester follows the site-specific verification route associated with reference HR-07-010-02-10-81819.",/contact/HR-07-010/v2/
